season,league_id,week,bracket,team_a,team_a_id,score_a,team_b,team_b_id,score_b,winner,source_url
2022,59165,6,regular,Bigballs,2,126.08,Good Strongs,7,114.22,Bigballs,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=6
2022,59165,6,regular,Dezbians,4,147.72,DUGASM,5,105.16,Dezbians,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=6
2022,59165,7,regular,Vaqueros,8,106.86,FFAmuseBouche,6,107.5,FFAmuseBouche,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=7
2022,59165,7,regular,Wet Serapas,1,129.66,Good Strongs,7,140.64,Good Strongs,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=7
2022,59165,7,regular,Bigballs,2,141.06,DUGASM,5,102.0,Bigballs,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=7
2022,59165,7,regular,Deepest,3,159.14,Dezbians,4,167.86,Dezbians,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=7
2022,59165,8,regular,Vaqueros,8,153.58,Dezbians,4,120.06,Vaqueros,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=8
2022,59165,8,regular,Wet Serapas,1,188.08,DUGASM,5,196.94,DUGASM,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=8
2022,59165,8,regular,Bigballs,2,136.9,Deepest,3,155.46,Deepest,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=8
2022,59165,8,regular,FFAmuseBouche,6,178.18,Good Strongs,7,139.7,FFAmuseBouche,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=8
2022,59165,9,regular,Vaqueros,8,134.9,Good Strongs,7,120.5,Vaqueros,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=9
2022,59165,9,regular,Wet Serapas,1,162.42,Deepest,3,168.92,Deepest,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=9
2022,59165,9,regular,Bigballs,2,120.76,Dezbians,4,153.04,Dezbians,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=9
2022,59165,9,regular,DUGASM,5,190.62,FFAmuseBouche,6,112.38,DUGASM,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=9
2022,59165,10,regular,Vaqueros,8,154.54,Bigballs,2,143.14,Vaqueros,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=10
2022,59165,10,regular,Wet Serapas,1,148.36,Dezbians,4,114.06,Wet Serapas,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=10
2022,59165,10,regular,Deepest,3,101.22,FFAmuseBouche,6,146.1,FFAmuseBouche,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=10
2022,59165,10,regular,DUGASM,5,168.88,Good Strongs,7,138.18,DUGASM,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=10
2022,59165,11,regular,Vaqueros,8,110.62,DUGASM,5,168.92,DUGASM,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=11
2022,59165,11,regular,Wet Serapas,1,145.56,Bigballs,2,110.24,Wet Serapas,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=11
2022,59165,11,regular,Deepest,3,112.38,Good Strongs,7,176.52,Good Strongs,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=11
2022,59165,11,regular,Dezbians,4,162.64,FFAmuseBouche,6,110.24,Dezbians,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=11
2022,59165,12,regular,Vaqueros,8,140.9,Wet Serapas,1,169.54,Wet Serapas,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=12
2022,59165,12,regular,Bigballs,2,163.58,FFAmuseBouche,6,126.06,Bigballs,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=12
2022,59165,12,regular,Deepest,3,112.02,DUGASM,5,142.3,DUGASM,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=12
2022,59165,12,regular,Dezbians,4,142.44,Good Strongs,7,134.48,Dezbians,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=12
2022,59165,13,regular,Vaqueros,8,162.58,Deepest,3,101.06,Vaqueros,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=13
2022,59165,13,regular,Wet Serapas,1,183.34,FFAmuseBouche,6,166.92,Wet Serapas,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=13
2022,59165,13,regular,Bigballs,2,113.96,Good Strongs,7,129.1,Good Strongs,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=13
2022,59165,13,regular,Dezbians,4,150.68,DUGASM,5,142.76,Dezbians,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=13
2022,59165,14,regular,Vaqueros,8,123.16,FFAmuseBouche,6,87.58,Vaqueros,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=14
2022,59165,14,regular,Wet Serapas,1,150.42,Good Strongs,7,116.88,Wet Serapas,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=14
2022,59165,14,regular,Bigballs,2,165.04,DUGASM,5,133.24,Bigballs,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=14
2022,59165,14,regular,Deepest,3,106.42,Dezbians,4,123.06,Dezbians,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=14
2022,59165,15,championship,Vaqueros,8,146.26,Dezbians,4,141.46,Vaqueros,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=15
2022,59165,15,championship,Wet Serapas,1,149.44,FFAmuseBouche,6,126.86,Wet Serapas,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=15
2022,59165,15,consolation,Bigballs,2,113.46,Deepest,3,152.08,Deepest,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=15
2022,59165,15,consolation,DUGASM,5,138.8,Good Strongs,7,152.76,Good Strongs,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=15
2022,59165,16,championship,Vaqueros,8,138.1,Wet Serapas,1,90.0,Vaqueros,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=16
2022,59165,16,consolation,Bigballs,2,133.54,DUGASM,5,123.76,Bigballs,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=16
2022,59165,16,consolation,Deepest,3,122.8,Good Strongs,7,162.66,Good Strongs,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=16
2022,59165,16,consolation,Dezbians,4,141.52,FFAmuseBouche,6,122.92,Dezbians,https://football.fantasysports.yahoo.com/2022/f1/59165?module=standings&lhst=matchups&matchup_week=16
