season,league_id,week,bracket,team_a,team_a_id,score_a,team_b,team_b_id,score_b,winner,source_url
2025,153816,1,regular,Vaqueros,8,108.64,Deepest,4,101.12,Vaqueros,https://football.fantasysports.yahoo.com/2025/f1/153816?module=standings&lhst=matchups&matchup_week=1
2025,153816,1,regular,Wet Serapas,1,165.88,DUGASM,5,131.9,Wet Serapas,https://football.fantasysports.yahoo.com/2025/f1/153816?module=standings&lhst=matchups&matchup_week=1
2025,153816,1,regular,Baby Arm,2,124.3,Good Strongs,7,126.3,Good Strongs,https://football.fantasysports.yahoo.com/2025/f1/153816?module=standings&lhst=matchups&matchup_week=1
2025,153816,1,regular,Big Balls,3,131.58,FFAmuseBouche,6,128.24,Big Balls,https://football.fantasysports.yahoo.com/2025/f1/153816?module=standings&lhst=matchups&matchup_week=1
2025,153816,2,regular,Vaqueros,8,116.22,FFAmuseBouche,6,126.78,FFAmuseBouche,https://football.fantasysports.yahoo.com/2025/f1/153816?module=standings&lhst=matchups&matchup_week=2
2025,153816,2,regular,Wet Serapas,1,119.3,Big Balls,3,143.0,Big Balls,https://football.fantasysports.yahoo.com/2025/f1/153816?module=standings&lhst=matchups&matchup_week=2
2025,153816,2,regular,Baby Arm,2,132.18,Deepest,4,183.54,Deepest,https://football.fantasysports.yahoo.com/2025/f1/153816?module=standings&lhst=matchups&matchup_week=2
2025,153816,2,regular,DUGASM,5,112.14,Good Strongs,7,187.38,Good Strongs,https://football.fantasysports.yahoo.com/2025/f1/153816?module=standings&lhst=matchups&matchup_week=2
2025,153816,3,regular,Vaqueros,8,139.64,Wet Serapas,1,152.76,Wet Serapas,https://football.fantasysports.yahoo.com/2025/f1/153816?module=standings&lhst=matchups&matchup_week=3
2025,153816,3,regular,Baby Arm,2,128.98,DUGASM,5,113.94,Baby Arm,https://football.fantasysports.yahoo.com/2025/f1/153816?module=standings&lhst=matchups&matchup_week=3
2025,153816,3,regular,Big Balls,3,140.08,Good Strongs,7,110.42,Big Balls,https://football.fantasysports.yahoo.com/2025/f1/153816?module=standings&lhst=matchups&matchup_week=3
2025,153816,3,regular,Deepest,4,112.2,FFAmuseBouche,6,116.72,FFAmuseBouche,https://football.fantasysports.yahoo.com/2025/f1/153816?module=standings&lhst=matchups&matchup_week=3
