season,league_id,week,bracket,team_a,team_a_id,score_a,team_b,team_b_id,score_b,winner,source_url
2019,56453,5,regular,Deepest,3,155.76,Dezbians,4,183.28,Dezbians,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=5
2019,56453,6,regular,Vaqueros,8,154.0,Dezbians,4,119.52,Vaqueros,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=6
2019,56453,6,regular,Wet Serapas,1,105.34,Good Strongs,7,167.5,Good Strongs,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=6
2019,56453,6,regular,bigballs,2,94.42,FFAmuseBouche,6,149.4,FFAmuseBouche,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=6
2019,56453,6,regular,Deepest,3,143.16,DUGASM,5,205.02,DUGASM,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=6
2019,56453,7,regular,Vaqueros,8,176.02,Wet Serapas,1,117.56,Vaqueros,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=7
2019,56453,7,regular,bigballs,2,139.48,Good Strongs,7,122.8,bigballs,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=7
2019,56453,7,regular,Deepest,3,122.32,FFAmuseBouche,6,116.98,Deepest,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=7
2019,56453,7,regular,Dezbians,4,80.96,DUGASM,5,165.1,DUGASM,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=7
2019,56453,8,regular,Vaqueros,8,185.24,DUGASM,5,181.68,Vaqueros,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=8
2019,56453,8,regular,Wet Serapas,1,108.16,bigballs,2,108.62,bigballs,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=8
2019,56453,8,regular,Deepest,3,187.02,Good Strongs,7,158.4,Deepest,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=8
2019,56453,8,regular,Dezbians,4,189.38,FFAmuseBouche,6,152.14,Dezbians,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=8
2019,56453,9,regular,Vaqueros,8,126.76,bigballs,2,150.66,bigballs,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=9
2019,56453,9,regular,Wet Serapas,1,133.74,Deepest,3,148.8,Deepest,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=9
2019,56453,9,regular,Dezbians,4,105.34,Good Strongs,7,148.5,Good Strongs,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=9
2019,56453,9,regular,DUGASM,5,129.3,FFAmuseBouche,6,165.86,FFAmuseBouche,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=9
2019,56453,10,regular,Vaqueros,8,203.16,FFAmuseBouche,6,125.92,Vaqueros,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=10
2019,56453,10,regular,Wet Serapas,1,161.98,Dezbians,4,133.68,Wet Serapas,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=10
2019,56453,10,regular,bigballs,2,151.5,Deepest,3,100.36,bigballs,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=10
2019,56453,10,regular,DUGASM,5,166.26,Good Strongs,7,142.68,DUGASM,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=10
2019,56453,11,regular,Vaqueros,8,155.54,Deepest,3,133.46,Vaqueros,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=11
2019,56453,11,regular,Wet Serapas,1,105.48,DUGASM,5,187.04,DUGASM,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=11
2019,56453,11,regular,bigballs,2,129.84,Dezbians,4,125.44,bigballs,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=11
2019,56453,11,regular,FFAmuseBouche,6,141.58,Good Strongs,7,88.48,FFAmuseBouche,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=11
2019,56453,12,regular,Vaqueros,8,148.66,Good Strongs,7,125.16,Vaqueros,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=12
2019,56453,12,regular,Wet Serapas,1,126.48,FFAmuseBouche,6,154.38,FFAmuseBouche,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=12
2019,56453,12,regular,bigballs,2,145.96,DUGASM,5,125.68,bigballs,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=12
2019,56453,12,regular,Deepest,3,108.18,Dezbians,4,130.52,Dezbians,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=12
2019,56453,13,regular,Vaqueros,8,121.8,Dezbians,4,139.36,Dezbians,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=13
2019,56453,13,regular,Wet Serapas,1,113.18,Good Strongs,7,94.44,Wet Serapas,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=13
2019,56453,13,regular,bigballs,2,135.5,FFAmuseBouche,6,114.52,bigballs,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=13
2019,56453,13,regular,Deepest,3,128.98,DUGASM,5,132.7,DUGASM,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=13
2019,56453,14,regular,Vaqueros,8,155.16,Wet Serapas,1,96.84,Vaqueros,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=14
2019,56453,14,regular,bigballs,2,165.98,Good Strongs,7,160.34,bigballs,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=14
2019,56453,14,regular,Deepest,3,113.22,FFAmuseBouche,6,155.86,FFAmuseBouche,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=14
2019,56453,14,regular,Dezbians,4,128.1,DUGASM,5,145.36,DUGASM,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=14
2019,56453,15,championship,Vaqueros,8,176.12,FFAmuseBouche,6,142.84,Vaqueros,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=15
2019,56453,15,championship,bigballs,2,121.74,DUGASM,5,198.32,DUGASM,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=15
2019,56453,15,consolation,Wet Serapas,1,126.5,Dezbians,4,135.52,Dezbians,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=15
2019,56453,15,consolation,Deepest,3,154.9,Good Strongs,7,153.18,Deepest,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=15
2019,56453,16,championship,Vaqueros,8,194.64,DUGASM,5,168.36,Vaqueros,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=16
2019,56453,16,consolation,Wet Serapas,1,122.08,Good Strongs,7,143.46,Good Strongs,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=16
2019,56453,16,consolation,bigballs,2,152.82,FFAmuseBouche,6,81.1,bigballs,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=16
2019,56453,16,consolation,Deepest,3,157.52,Dezbians,4,133.6,Deepest,https://football.fantasysports.yahoo.com/2019/f1/56453?module=standings&lhst=matchups&matchup_week=16
