season,league_id,week,bracket,team_a,team_a_id,score_a,team_b,team_b_id,score_b,winner,source_url
2023,69639,6,regular,Dezbians,4,134.34,Good Strongs,7,139.96,Good Strongs,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=6
2023,69639,7,regular,Vaqueros,8,102.74,Wet Serapas,1,146.9,Wet Serapas,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=7
2023,69639,7,regular,Bigballs,2,125.4,DUGASM,5,101.6,Bigballs,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=7
2023,69639,7,regular,Deepest,3,121.1,Good Strongs,7,145.04,Good Strongs,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=7
2023,69639,7,regular,Dezbians,4,149.22,FFAmuseBouche,6,134.0,Dezbians,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=7
2023,69639,8,regular,Vaqueros,8,123.54,Bigballs,2,140.76,Bigballs,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=8
2023,69639,8,regular,Wet Serapas,1,169.68,Good Strongs,7,140.4,Wet Serapas,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=8
2023,69639,8,regular,Deepest,3,156.64,Dezbians,4,184.64,Dezbians,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=8
2023,69639,8,regular,DUGASM,5,155.34,FFAmuseBouche,6,121.22,DUGASM,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=8
2023,69639,9,regular,Vaqueros,8,126.88,FFAmuseBouche,6,141.82,FFAmuseBouche,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=9
2023,69639,9,regular,Wet Serapas,1,137.6,Deepest,3,110.52,Wet Serapas,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=9
2023,69639,9,regular,Bigballs,2,114.52,Good Strongs,7,168.98,Good Strongs,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=9
2023,69639,9,regular,Dezbians,4,144.12,DUGASM,5,87.94,Dezbians,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=9
2023,69639,10,regular,Vaqueros,8,167.08,DUGASM,5,164.94,Vaqueros,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=10
2023,69639,10,regular,Wet Serapas,1,103.14,Dezbians,4,113.1,Dezbians,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=10
2023,69639,10,regular,Bigballs,2,139.22,Deepest,3,140.58,Deepest,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=10
2023,69639,10,regular,FFAmuseBouche,6,113.92,Good Strongs,7,174.18,Good Strongs,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=10
2023,69639,11,regular,Vaqueros,8,92.5,Dezbians,4,176.78,Dezbians,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=11
2023,69639,11,regular,Wet Serapas,1,119.52,Bigballs,2,131.78,Bigballs,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=11
2023,69639,11,regular,Deepest,3,162.62,FFAmuseBouche,6,119.88,Deepest,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=11
2023,69639,11,regular,DUGASM,5,137.64,Good Strongs,7,136.92,DUGASM,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=11
2023,69639,12,regular,Vaqueros,8,150.8,Good Strongs,7,158.42,Good Strongs,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=12
2023,69639,12,regular,Wet Serapas,1,149.26,FFAmuseBouche,6,141.76,Wet Serapas,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=12
2023,69639,12,regular,Bigballs,2,174.08,Dezbians,4,162.86,Bigballs,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=12
2023,69639,12,regular,Deepest,3,175.28,DUGASM,5,129.36,Deepest,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=12
2023,69639,13,regular,Vaqueros,8,160.22,Deepest,3,187.56,Deepest,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=13
2023,69639,13,regular,Wet Serapas,1,122.66,DUGASM,5,112.56,Wet Serapas,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=13
2023,69639,13,regular,Bigballs,2,151.6,FFAmuseBouche,6,147.44,Bigballs,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=13
2023,69639,13,regular,Dezbians,4,189.96,Good Strongs,7,149.26,Dezbians,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=13
2023,69639,14,regular,Vaqueros,8,139.66,Wet Serapas,1,152.7,Wet Serapas,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=14
2023,69639,14,regular,Bigballs,2,115.84,DUGASM,5,93.66,Bigballs,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=14
2023,69639,14,regular,Deepest,3,125.98,Good Strongs,7,149.34,Good Strongs,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=14
2023,69639,14,regular,Dezbians,4,130.24,FFAmuseBouche,6,165.54,FFAmuseBouche,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=14
2023,69639,15,championship,Wet Serapas,1,132.22,Dezbians,4,132.98,Dezbians,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=15
2023,69639,15,championship,Bigballs,2,114.56,Deepest,3,175.8,Deepest,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=15
2023,69639,15,consolation,Vaqueros,8,110.04,Good Strongs,7,138.88,Good Strongs,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=15
2023,69639,15,consolation,DUGASM,5,122.54,FFAmuseBouche,6,145.2,FFAmuseBouche,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=15
2023,69639,16,championship,Deepest,3,105.08,Dezbians,4,156.38,Dezbians,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=16
2023,69639,16,consolation,Vaqueros,8,130.0,DUGASM,5,109.44,Vaqueros,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=16
2023,69639,16,consolation,Wet Serapas,1,135.0,Bigballs,2,112.42,Wet Serapas,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=16
2023,69639,16,consolation,FFAmuseBouche,6,129.36,Good Strongs,7,166.98,Good Strongs,https://football.fantasysports.yahoo.com/2023/f1/69639?module=standings&lhst=matchups&matchup_week=16
