season,league_id,week,bracket,team_a,team_a_id,score_a,team_b,team_b_id,score_b,winner,source_url
2017,122934,5,regular,Wet Serapas,1,137.78,FFAmuseBouche,6,121.6,Wet Serapas,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=5
2017,122934,5,regular,bigballs,2,115.2,DUGASM,5,156.28,DUGASM,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=5
2017,122934,5,regular,Deepest,3,94.62,Dezbians,4,130.36,Dezbians,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=5
2017,122934,5,regular,Vaqueros,8,137.88,Good Strongs,7,142.4,Good Strongs,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=5
2017,122934,6,regular,Wet Serapas,1,155.46,Good Strongs,7,164.0,Good Strongs,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=6
2017,122934,6,regular,bigballs,2,104.54,FFAmuseBouche,6,160.76,FFAmuseBouche,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=6
2017,122934,6,regular,Deepest,3,139.22,DUGASM,5,91.76,Deepest,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=6
2017,122934,6,regular,Vaqueros,8,110.58,Dezbians,4,132.94,Dezbians,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=6
2017,122934,7,regular,bigballs,2,151.34,Good Strongs,7,119.98,bigballs,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=7
2017,122934,7,regular,Deepest,3,132.46,FFAmuseBouche,6,159.86,FFAmuseBouche,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=7
2017,122934,7,regular,Dezbians,4,157.38,DUGASM,5,129.72,Dezbians,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=7
2017,122934,7,regular,Vaqueros,8,141.06,Wet Serapas,1,92.68,Vaqueros,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=7
2017,122934,8,regular,Wet Serapas,1,153.26,bigballs,2,141.94,Wet Serapas,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=8
2017,122934,8,regular,Deepest,3,127.74,Good Strongs,7,140.8,Good Strongs,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=8
2017,122934,8,regular,Dezbians,4,154.46,FFAmuseBouche,6,132.18,Dezbians,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=8
2017,122934,8,regular,Vaqueros,8,147.1,DUGASM,5,117.32,Vaqueros,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=8
2017,122934,9,regular,Wet Serapas,1,114.42,Deepest,3,156.74,Deepest,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=9
2017,122934,9,regular,Dezbians,4,89.2,Good Strongs,7,115.96,Good Strongs,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=9
2017,122934,9,regular,DUGASM,5,185.38,FFAmuseBouche,6,128.66,DUGASM,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=9
2017,122934,9,regular,Vaqueros,8,141.52,bigballs,2,128.48,Vaqueros,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=9
2017,122934,10,regular,Wet Serapas,1,130.84,Dezbians,4,160.58,Dezbians,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=10
2017,122934,10,regular,bigballs,2,125.86,Deepest,3,138.54,Deepest,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=10
2017,122934,10,regular,DUGASM,5,154.04,Good Strongs,7,133.62,DUGASM,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=10
2017,122934,10,regular,Vaqueros,8,122.52,FFAmuseBouche,6,138.5,FFAmuseBouche,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=10
2017,122934,11,regular,Wet Serapas,1,163.88,DUGASM,5,158.6,Wet Serapas,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=11
2017,122934,11,regular,bigballs,2,86.24,Dezbians,4,131.76,Dezbians,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=11
2017,122934,11,regular,FFAmuseBouche,6,168.88,Good Strongs,7,140.76,FFAmuseBouche,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=11
2017,122934,11,regular,Vaqueros,8,114.98,Deepest,3,129.66,Deepest,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=11
2017,122934,12,regular,Wet Serapas,1,165.96,FFAmuseBouche,6,141.5,Wet Serapas,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=12
2017,122934,12,regular,bigballs,2,116.84,DUGASM,5,131.64,DUGASM,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=12
2017,122934,12,regular,Deepest,3,107.0,Dezbians,4,130.68,Dezbians,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=12
2017,122934,12,regular,Vaqueros,8,193.18,Good Strongs,7,101.54,Vaqueros,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=12
2017,122934,13,regular,Wet Serapas,1,126.54,Good Strongs,7,154.7,Good Strongs,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=13
2017,122934,13,regular,bigballs,2,151.34,FFAmuseBouche,6,109.16,bigballs,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=13
2017,122934,13,regular,Deepest,3,106.4,DUGASM,5,150.0,DUGASM,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=13
2017,122934,13,regular,Vaqueros,8,156.32,Dezbians,4,184.18,Dezbians,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=13
2017,122934,14,regular,bigballs,2,107.76,Good Strongs,7,98.18,bigballs,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=14
2017,122934,14,regular,Deepest,3,168.9,FFAmuseBouche,6,150.76,Deepest,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=14
2017,122934,14,regular,Dezbians,4,146.9,DUGASM,5,154.52,DUGASM,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=14
2017,122934,14,regular,Vaqueros,8,116.36,Wet Serapas,1,162.9,Wet Serapas,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=14
2017,122934,15,championship,Dezbians,4,181.7,FFAmuseBouche,6,165.1,Dezbians,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=15
2017,122934,15,championship,DUGASM,5,168.48,Good Strongs,7,180.82,Good Strongs,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=15
2017,122934,15,consolation,Wet Serapas,1,119.08,Deepest,3,111.54,Wet Serapas,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=15
2017,122934,15,consolation,Vaqueros,8,108.88,bigballs,2,101.72,Vaqueros,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=15
2017,122934,16,championship,Dezbians,4,162.1,Good Strongs,7,142.62,Dezbians,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=16
2017,122934,16,consolation,bigballs,2,86.56,Deepest,3,114.18,Deepest,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=16
2017,122934,16,consolation,DUGASM,5,150.62,FFAmuseBouche,6,142.26,DUGASM,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=16
2017,122934,16,consolation,Vaqueros,8,131.86,Wet Serapas,1,107.56,Vaqueros,https://football.fantasysports.yahoo.com/2017/f1/122934?module=standings&lhst=matchups&matchup_week=16
