season,league_id,week,bracket,team_a,team_a_id,score_a,team_b,team_b_id,score_b,winner,source_url
2024,181730,4,regular,Wet Serapas,1,187.8,Deepest,3,138.9,Wet Serapas,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=4
2024,181730,4,regular,Baby Arm,2,132.28,Good Strongs,7,101.28,Baby Arm,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=4
2024,181730,4,regular,DUGASM,5,149.98,FFAmuseBouche,6,150.48,FFAmuseBouche,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=4
2024,181730,5,regular,Vaqueros,8,165.3,Good Strongs,7,153.44,Vaqueros,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=5
2024,181730,5,regular,Wet Serapas,1,153.22,DUGASM,5,137.48,Wet Serapas,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=5
2024,181730,5,regular,Baby Arm,2,126.08,FFAmuseBouche,6,158.2,FFAmuseBouche,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=5
2024,181730,5,regular,Deepest,3,168.62,Big Balls,4,131.22,Deepest,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=5
2024,181730,6,regular,Vaqueros,8,155.66,FFAmuseBouche,6,148.94,Vaqueros,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=6
2024,181730,6,regular,Wet Serapas,1,142.26,Baby Arm,2,158.98,Baby Arm,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=6
2024,181730,6,regular,Deepest,3,130.32,DUGASM,5,156.42,DUGASM,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=6
2024,181730,6,regular,Big Balls,4,107.66,Good Strongs,7,130.56,Good Strongs,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=6
2024,181730,7,regular,Vaqueros,8,142.44,Wet Serapas,1,116.8,Vaqueros,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=7
2024,181730,7,regular,Baby Arm,2,136.9,DUGASM,5,136.64,Baby Arm,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=7
2024,181730,7,regular,Deepest,3,115.38,Good Strongs,7,130.42,Good Strongs,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=7
2024,181730,7,regular,Big Balls,4,143.84,FFAmuseBouche,6,169.28,FFAmuseBouche,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=7
2024,181730,8,regular,Vaqueros,8,164.74,DUGASM,5,109.96,Vaqueros,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=8
2024,181730,8,regular,Wet Serapas,1,131.82,Big Balls,4,118.68,Wet Serapas,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=8
2024,181730,8,regular,Baby Arm,2,116.56,Deepest,3,156.3,Deepest,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=8
2024,181730,8,regular,FFAmuseBouche,6,156.88,Good Strongs,7,142.66,FFAmuseBouche,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=8
2024,181730,9,regular,Vaqueros,8,157.52,Baby Arm,2,112.68,Vaqueros,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=9
2024,181730,9,regular,Wet Serapas,1,146.18,Good Strongs,7,137.66,Wet Serapas,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=9
2024,181730,9,regular,Deepest,3,173.72,FFAmuseBouche,6,153.32,Deepest,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=9
2024,181730,9,regular,Big Balls,4,140.42,DUGASM,5,146.04,DUGASM,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=9
2024,181730,10,regular,Vaqueros,8,138.7,Deepest,3,124.04,Vaqueros,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=10
2024,181730,10,regular,Wet Serapas,1,159.5,FFAmuseBouche,6,153.94,Wet Serapas,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=10
2024,181730,10,regular,Baby Arm,2,111.56,Big Balls,4,111.4,Baby Arm,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=10
2024,181730,10,regular,DUGASM,5,141.16,Good Strongs,7,109.34,DUGASM,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=10
2024,181730,11,regular,Vaqueros,8,101.7,Big Balls,4,170.78,Big Balls,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=11
2024,181730,11,regular,Wet Serapas,1,194.46,Deepest,3,184.56,Wet Serapas,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=11
2024,181730,11,regular,Baby Arm,2,154.1,Good Strongs,7,137.62,Baby Arm,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=11
2024,181730,11,regular,DUGASM,5,161.12,FFAmuseBouche,6,123.54,DUGASM,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=11
2024,181730,12,regular,Vaqueros,8,119.28,Good Strongs,7,100.2,Vaqueros,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=12
2024,181730,12,regular,Wet Serapas,1,143.36,DUGASM,5,111.88,Wet Serapas,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=12
2024,181730,12,regular,Baby Arm,2,162.46,FFAmuseBouche,6,145.76,Baby Arm,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=12
2024,181730,12,regular,Deepest,3,157.08,Big Balls,4,126.56,Deepest,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=12
2024,181730,13,regular,Vaqueros,8,150.98,FFAmuseBouche,6,164.54,FFAmuseBouche,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=13
2024,181730,13,regular,Wet Serapas,1,147.88,Baby Arm,2,135.58,Wet Serapas,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=13
2024,181730,13,regular,Deepest,3,114.06,DUGASM,5,79.16,Deepest,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=13
2024,181730,13,regular,Big Balls,4,161.44,Good Strongs,7,161.92,Good Strongs,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=13
2024,181730,14,regular,Vaqueros,8,146.22,Wet Serapas,1,182.92,Wet Serapas,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=14
2024,181730,14,regular,Baby Arm,2,150.96,DUGASM,5,197.56,DUGASM,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=14
2024,181730,14,regular,Deepest,3,152.62,Good Strongs,7,170.84,Good Strongs,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=14
2024,181730,14,regular,Big Balls,4,147.5,FFAmuseBouche,6,160.38,FFAmuseBouche,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=14
2024,181730,15,championship,Vaqueros,8,149.38,FFAmuseBouche,6,180.06,FFAmuseBouche,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=15
2024,181730,15,championship,Wet Serapas,1,199.4,Deepest,3,101.8,Wet Serapas,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=15
2024,181730,15,consolation,Baby Arm,2,100.28,DUGASM,5,135.56,DUGASM,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=15
2024,181730,15,consolation,Big Balls,4,179.1,Good Strongs,7,171.94,Big Balls,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=15
2024,181730,16,championship,Wet Serapas,1,181.66,FFAmuseBouche,6,155.12,Wet Serapas,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=16
2024,181730,16,consolation,Vaqueros,8,105.56,Deepest,3,196.68,Deepest,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=16
2024,181730,16,consolation,Baby Arm,2,112.36,Good Strongs,7,166.64,Good Strongs,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=16
2024,181730,16,consolation,Big Balls,4,177.8,DUGASM,5,117.7,Big Balls,https://football.fantasysports.yahoo.com/2024/f1/181730?module=standings&lhst=matchups&matchup_week=16
