season,league_id,week,bracket,team_a,team_a_id,score_a,team_b,team_b_id,score_b,winner,source_url
2018,16765,14,regular,Vaqueros,8,131.16,Wet Serapas,1,169.16,Wet Serapas,https://football.fantasysports.yahoo.com/2018/f1/16765?module=standings&lhst=matchups&matchup_week=14
2018,16765,14,regular,bigballs,2,160.36,Good Strongs,7,104.4,bigballs,https://football.fantasysports.yahoo.com/2018/f1/16765?module=standings&lhst=matchups&matchup_week=14
2018,16765,14,regular,Deepest,3,131.74,FFAmuseBouche,6,110.42,Deepest,https://football.fantasysports.yahoo.com/2018/f1/16765?module=standings&lhst=matchups&matchup_week=14
2018,16765,14,regular,Dezbians,4,139.36,DUGASM,5,147.68,DUGASM,https://football.fantasysports.yahoo.com/2018/f1/16765?module=standings&lhst=matchups&matchup_week=14
2018,16765,15,championship,Wet Serapas,1,146.04,Good Strongs,7,127.96,Wet Serapas,https://football.fantasysports.yahoo.com/2018/f1/16765?module=standings&lhst=matchups&matchup_week=15
2018,16765,15,championship,Deepest,3,127.92,Dezbians,4,128.98,Dezbians,https://football.fantasysports.yahoo.com/2018/f1/16765?module=standings&lhst=matchups&matchup_week=15
2018,16765,15,consolation,Vaqueros,8,135.38,FFAmuseBouche,6,126.52,Vaqueros,https://football.fantasysports.yahoo.com/2018/f1/16765?module=standings&lhst=matchups&matchup_week=15
2018,16765,15,consolation,bigballs,2,99.58,DUGASM,5,132.88,DUGASM,https://football.fantasysports.yahoo.com/2018/f1/16765?module=standings&lhst=matchups&matchup_week=15
2018,16765,16,championship,Wet Serapas,1,170.8,Dezbians,4,158.26,Wet Serapas,https://football.fantasysports.yahoo.com/2018/f1/16765?module=standings&lhst=matchups&matchup_week=16
2018,16765,16,consolation,Vaqueros,8,120.7,DUGASM,5,78.6,Vaqueros,https://football.fantasysports.yahoo.com/2018/f1/16765?module=standings&lhst=matchups&matchup_week=16
2018,16765,16,consolation,bigballs,2,147.38,FFAmuseBouche,6,186.78,FFAmuseBouche,https://football.fantasysports.yahoo.com/2018/f1/16765?module=standings&lhst=matchups&matchup_week=16
2018,16765,16,consolation,Deepest,3,163.16,Good Strongs,7,134.68,Deepest,https://football.fantasysports.yahoo.com/2018/f1/16765?module=standings&lhst=matchups&matchup_week=16
